Tradenumber,Timestamp,price,volume,aggressorside,buyer,seller
44285,2021-01-23,22:00:55,101.2000,1,ask,,
44286,2021-01-23,22:00:55,101.5000,1,bid,,
44287,2021-01-23,22:00:55,101.7000,19,bid,,
44289,2021-01-23,22:00:55,101.2000,1,ask,,
44290,2021-01-23,22:00:55,101.5000,1,bid,,
44292,2021-01-23,22:00:55,101.2000,1,ask,,
44293,2021-01-23,22:00:56,101.6000,1,bid,,
44295,2021-01-23,22:00:56,101.2000,1,ask,,
44296,2021-01-23,22:00:56,101.6000,1,bid,,
44297,2021-01-23,22:00:56,101.7000,1,bid,,
44299,2021-01-23,22:00:56,101.2000,1,ask,,
44301,2021-01-23,22:00:56,103.3000,1,ask,,
44302,2021-01-23,22:00:56,101.1000,1,ask,,
44303,2021-01-23,22:00:56,101.1000,201,ask,,
44304,2021-01-23,22:00:56,101.4000,20,bid,,
44309,2021-01-23,22:01:00,101.6000,20,bid,,
44311,2021-01-23,22:01:01,101.7000,1,bid,,
44313,2021-01-23,22:01:04,101.6000,20,bid,,
44364,2021-01-23,22:01:06,101.9000,20,bid,,
44366,2021-01-23,22:01:06,101.9000,20,bid,,
44368,2021-01-23,22:01:06,102.1000,20,bid,,
44370,2021-01-23,22:01:06,102.1000,10,bid,,
44371,2021-01-23,22:01:06,101.9000,1,bid,,
44373,2021-01-23,22:01:07,102.1000,10,bid,,
44375,2021-01-23,22:01:08,101.9000,20,bid,,
44377,2021-01-23,22:01:12,102.2000,1,bid,,
44379,2021-01-23,22:01:13,102.3000,20,bid,,
44381,2021-01-23,22:01:13,102.4000,20,bid,,
44383,2021-01-23,22:01:13,101.9000,1,ask,,
44384,2021-01-23,22:01:13,101.9000,20,ask,,
44385,2021-01-23,22:01:13,102.2000,1,bid,,
44387,2021-01-23,22:01:14,102.4000,20,bid,,
44389,2021-01-23,22:01:14,102.0000,1,ask,,
44390,2021-01-23,22:01:14,102.2000,1,ask,,
44391,2021-01-23,22:01:14,101.9000,59,ask,,
44392,2021-01-23,22:01:17,102.3000,20,bid,,
44399,2021-01-23,22:01:19,102.6000,1,bid,,
44401,2021-01-23,22:01:21,102.5000,20,bid,,
44403,2021-01-23,22:01:22,102.7000,20,bid,,
44405,2021-01-23,22:01:23,102.3000,1,ask,,
44406,2021-01-23,22:01:23,102.6000,1,bid,,
44408,2021-01-23,22:01:23,102.2000,1,ask,,
44409,2021-01-23,22:01:23,102.7000,20,bid,,
44411,2021-01-23,22:01:23,102.4000,1,ask,,
44412,2021-01-23,22:01:23,102.1000,20,ask,,
44413,2021-01-23,22:01:23,102.1000,1,ask,,
44414,2021-01-23,22:01:24,102.0000,1,ask,,
44415,2021-01-23,22:01:24,101.9000,40,ask,,
44416,2021-01-23,22:01:25,102.4000,20,bid,,
44418,2021-01-23,22:01:28,102.4000,1,bid,,
44420,2021-01-23,22:01:29,102.6000,10,bid,,
44421,2021-01-23,22:01:34,102.4000,1,ask,,
44422,2021-01-23,22:01:36,102.4000,1,ask,,
44423,2021-01-23,22:01:37,102.4000,1,ask,,
44424,2021-01-23,22:01:38,102.4000,1,ask,,
44425,2021-01-23,22:01:40,102.4000,1,ask,,
44426,2021-01-23,22:01:41,102.4000,1,ask,,
44427,2021-01-23,22:01:49,102.4000,1,ask,,
44428,2021-01-23,22:01:56,102.3000,2,bid,,
44429,2021-01-23,22:02:10,102.2000,20,bid,,
44431,2021-01-23,22:02:10,102.1000,40,ask,,
44432,2021-01-23,22:02:22,102.4000,10,bid,,
44434,2021-01-23,22:02:28,102.4000,40,bid,,
44436,2021-01-23,22:02:33,102.5000,20,bid,,
44437,2021-01-23,22:02:37,102.6000,10,bid,,
44439,2021-01-23,22:02:39,102.7000,40,bid,,
44440,2021-01-23,22:02:39,102.7000,20,bid,,
44441,2021-01-23,22:02:42,102.8000,1,ask,,
